time,mode,irradiance_w_m2,c,f,ha,v,kb,xb,ae,ac,beta_deg,n,mass_flow_kg_s,cp,tau,alpha,ambient_c,ambient_k,tin_c,tin_k,tout_c,tout_k,plate_c,plate_k,ub_w_m2k,ue_w_m2k,fr,effi_thermosy,effi_forced,tank_c,pin_kpa,pout_kpa,time_minutes,water_liters_step,water_liters_cum
1900-01-01 11:05:26,Thermosyphone,450.0007425608108,342.7604839674325,1.4697779550154997,9.514987783023244,0.9802838249640504,0.0255100970260149,0.05808232202493,0.5869697586463268,0.9961136264643298,60.00129552088334,1.0069185008231336,0.0,4180.000952209198,0.8422326708264952,0.9729236159843389,35.21645143834346,308.2349373957264,37.54014500666799,310.7624384638201,63.81706451269506,336.96802663152874,77.82355806322741,351.3048430516771,0.8141404241673826,0.4824314809777943,0.0009297701349226,0.0008166308066308,0.4186872926966203,37.66700250805778,108.15532689627923,103.30119623593376,665.4333333333333,0.0,0.01027086751836787
1900-01-01 11:06:22,Thermosyphone,449.99026081606235,342.7604840007778,1.4374644710846056,9.499940997612448,1.004133723362975,0.0523598077631395,0.0515127727739709,0.6092813982118155,0.999994624858086,59.98976523653953,0.985886202822807,0.0,4179.986338522814,0.8563370781051926,0.957923853143017,35.234278043619994,308.2234748585319,37.72214020061515,310.8740287501915,63.82741484377856,337.04005241283176,77.92975934135596,350.8805551072774,0.8067521714540088,0.491887947881936,0.0,0.0,0.4183654761209341,37.17961327988786,108.16428975241448,103.30019837962492,666.3666666666667,0.0,0.01027086751836787
1900-01-01 11:07:12,Thermosyphone,450.0139157453076,342.76048403166016,1.4537370525230204,9.499133040099482,0.9961197603645128,0.0348788009134569,0.0369180007313613,0.6137994845369639,1.010280001502907,60.0079816633114,0.9890566408022392,7.565449310854236e-06,4180.019801652656,0.8518805716900129,0.9509577934786002,35.19743444603232,308.2258064563153,37.49318923529855,310.74599777205265,64.21106250140045,336.9228841347299,78.41252455857435,351.4821791047172,0.7876291415036254,0.4658635870575295,0.0,0.0,0.4155371415359574,37.152699379077255,108.17188528827072,103.3024960920638,667.2,0.004539269586512542,0.014810137104880413
1900-01-01 11:08:04,Thermosyphone,449.9972693116317,342.76048395141703,1.4627310002524196,9.497746808107529,1.0194073305965925,0.042068394434394,0.0462782003176133,0.6055027249575579,0.994937720408119,59.98660691822181,1.003019477697886,0.0,4180.001663150503,0.8537545733256006,0.9548968032840556,35.22011941214061,308.2501130319853,37.47040188132259,310.9532561587524,64.07719070854274,337.1387565458094,78.50784394208591,351.2420069967285,0.8137040300459119,0.4881759424091786,0.0,0.0001177291345658,0.4145141514251325,37.40748464026126,108.17529548821746,103.30014162295755,668.0666666666667,0.0,0.014810137104880413
1900-01-01 11:09:08,Thermosyphone,450.0039066818523,342.76048399002553,1.4483634552039182,9.49013138818383,0.9944483940554056,0.0296694479687926,0.0479672534870013,0.5997711291603126,0.9910401183505604,59.9976794986557,0.992396799615116,0.0,4180.00507087708,0.8517812523394875,0.9647215087449102,35.169362425659095,308.19691082415966,37.6323749032437,310.825007658245,63.93930897339319,337.3859640799723,78.30260618981592,351.19913049549297,0.7990524188852327,0.4845045688202601,0.0003137403256081,0.0006573806921851,0.4149105145339426,37.710930081358,108.18802846067771,103.29976402525668,669.1333333333333,0.0,0.014810137104880413
1900-01-01 11:11:02,Thermosyphone,449.9979583024434,342.76048399450235,1.4514335912808047,9.507871858824409,0.9914532092233722,0.0491050219505205,0.0406302660573953,0.5894221887485671,1.002059394620941,60.00130179469602,1.002975573030139,3.863127764437117e-06,4179.995875040348,0.8544299359289395,0.950901827346508,35.245691308762964,308.2324506339663,37.67185661783079,310.7810702459297,64.11282620207017,337.34018624273483,78.16455833344838,351.2192163716641,0.801237446624716,0.4664018049319829,0.000229916242108,0.0,0.4118197519461275,37.67047015369279,108.18407422568303,103.2827853664147,671.0333333333333,0.00231787665866227,0.01712801376354268
1900-01-01 11:11:54,Thermosyphone,449.9994656390075,342.7604839675882,1.4468949367958608,9.498488769465318,0.9757626626883044,0.0418047678307435,0.0566443202398007,0.5968810515148414,0.995055976305904,60.00181967258569,1.0035064406703988,3.978070909750965e-06,4180.000183966792,0.8431024234846616,0.9553873495402764,35.240338666366696,308.271472865873,37.580714012275294,310.6450499055423,64.04401387546956,336.98699668926855,78.10581040879808,350.9463174982435,0.7876649047238743,0.4602398538584529,0.0,0.0005538749109492,0.4108522279352516,37.36598869190632,108.18247447145164,103.2631640049322,671.9,0.0023868425458505793,0.01951485630939326
1900-01-01 11:12:46,Thermosyphone,450.0074055980491,342.76048399972285,1.4433710167361815,9.49876200038773,1.0050025948014998,0.034170110429388,0.035625387522871,0.6110261206087548,0.995847523568155,59.99590769987585,1.000159622417312,3.746548046666624e-06,4180.00263619752,0.8466677401364294,0.9668213334526574,35.301452222953266,308.2858551155818,37.70598992103548,310.6459805260078,64.76980264791867,337.0840010849115,77.95013787137464,351.0400945368501,0.8162689186152307,0.484202400754758,0.0,0.000260742521505,0.4133305927686376,37.63920075602256,108.16823504883476,103.24445072169536,672.7666666666667,0.0022479288279999743,0.021762785137393235
1900-01-01 11:13:35,Thermosyphone,450.0002273152894,342.76048398304334,1.4637008290424445,9.490500525019472,0.9826861313149086,0.0326060655613076,0.0634889064638145,0.5942684369284931,1.0234080888779122,60.00491484234385,0.9883557393575568,0.0,4180.002433724714,0.8382235607771522,0.983745786530316,35.251078947553296,308.2880899473944,37.80717981900755,310.77358861080455,63.913692539309615,337.1857179243904,78.05719860357475,351.3011811820061,0.8005671693599625,0.4659977757401914,5.373427413591538e-05,0.0,0.4082303291720852,37.566833931695264,108.15836268473616,103.22808523933438,673.5833333333334,0.0,0.021762785137393235
1900-01-01 11:14:44,Thermosyphone,450.0185875365676,342.7604839813051,1.4516746812977672,9.50688781999324,1.0106128561207286,0.0358126141344031,0.0485736406172842,0.6220692934915288,0.9989254848111278,59.99514678557709,1.0011991398387496,2.1076574608321248e-06,4179.989783581428,0.8475159719432976,0.9483363938128152,35.28482977318164,308.3332541353593,37.732226381294296,310.7846281902634,63.869740662976035,337.12469946988233,78.15593191051055,351.0108416111461,0.8145042065752013,0.4662636364473816,0.0,0.0016981858820757,0.407929122120067,37.9268711867036,108.14772946542509,103.20896619168,674.7333333333333,0.001264594476499275,0.02302737961389251
1900-01-01 11:15:26,Thermosyphone,450.0082429349071,342.7604838971159,1.437170526871487,9.494339837063665,1.00036895040276,0.0310678314554088,0.0477913302344682,0.5881382683318945,0.995987270327282,59.991532338513096,1.0024402130101373,2.113901831860035e-06,4180.014329300628,0.8434358145478373,0.9568200817674768,35.31013401955149,308.3024372747637,37.64846323758055,310.62179088669495,64.03548855236298,336.9682206199697,77.76122933425638,350.7957193893215,0.811610016306614,0.4785939089870279,0.0014593907379069,0.0002653364330153,0.4078411168271684,37.49311951085106,108.14824493114048,103.18984898735874,675.4333333333333,0.001268341099116021,0.02429572071300853
1900-01-01 11:16:15,Thermosyphone,449.9982062087173,342.7604839942283,1.446229951009067,9.496738547443863,0.9952150732666368,0.0141001036254106,0.0550266352695306,0.5918862503364657,1.0130443942475855,59.988498757647406,0.9842040162027864,4.317913173598022e-06,4179.984149448842,0.8436382573062083,0.9659733671848588,35.32007083771646,308.2899238445474,37.6856340374003,310.79090311359613,64.13492786040891,337.16755993883606,78.46465941129296,350.7578745248873,0.7997832524670522,0.4693334550896621,0.0014660669333407,0.0008008160509829,0.4113090750575702,37.55160529201273,108.13362030271192,103.16991713895374,676.25,0.0025907479041588134,0.026886468617167345
1900-01-01 11:17:26,Thermosyphone,450.00508219294295,342.76048399149215,1.46568377843539,9.507509155366344,1.0097526419473748,0.0237646255541349,0.0428616405700326,0.6019544198106754,1.0035542114521008,60.00957234863449,0.9899136444974548,4.625016243214457e-07,4180.022053537919,0.8569192197761079,0.9687056288410746,35.345035354688065,308.3627728763139,37.88377058534476,310.8352029964938,64.07027376566305,336.8658914958867,77.98981262916531,351.1972995988994,0.7924799662074181,0.4909812419854889,0.0,0.0,0.4094707578752372,38.06882190589821,108.1284108979855,103.15584106792608,677.4333333333333,0.0002775009745928674,0.027163969591760213
1900-01-01 11:18:06,Thermosyphone,450.00077497455743,342.76048396162713,1.4506375612666087,9.508356406687922,0.9996160269408892,0.0545129634214403,0.0479758355878932,0.5980206407252755,1.0127668154773355,59.99351383494387,0.9848023539415982,4.731127885406577e-06,4180.00414187876,0.8283480505242177,0.960445293213692,35.35481469284489,308.40300145894696,37.59653567974985,310.76387588234064,63.65539304953426,336.78114053800687,77.72634713571901,350.74175576776173,0.789688026187279,0.4639341476335224,0.0,0.0,0.4080210238296484,37.56948206462217,108.11366647173982,103.13702581227965,678.1,0.0028386767312439465,0.03000264632300416
1900-01-01 11:19:05,Thermosyphone,449.99568024047494,342.76048398486773,1.4722774206159583,9.502398141078777,1.004753783269947,0.0141396005612361,0.0434626551059547,0.5782899321599412,0.9957379567281748,60.00373310146343,0.9932570223290256,1.88553616772892e-06,4179.989772500249,0.8557580314754755,0.944463906693662,35.376100990309524,308.39128939613084,37.75360484411124,310.8260209347358,64.08201652410823,336.8345812802393,77.74473563565672,350.47225305843676,0.8176893382445004,0.4763100170882463,0.0,0.001287116818218,0.410331585405262,37.720679645663395,108.1038081334023,103.11876189918776,679.0833333333334,0.001131321700637352,0.03113396802364151
1900-01-01 11:20:50,Thermosyphone,449.9882922820464,342.76048403402916,1.435022704136138,9.505671632573671,1.0045935509657016,0.0605101080312267,0.0532517383182992,0.5794156850883626,0.9916387901242928,60.000646669213054,1.0035556364360978,3.5660098285865846e-06,4179.980403242379,0.8467005031279994,0.9696986094610252,35.43373162899202,308.4419863107508,37.65434943787092,310.97840552147727,63.98897878431299,337.05226335104027,77.91426040055494,351.0833139597958,0.7921011568839839,0.4655275022898554,0.0012478200681821,0.0,0.4070626228821672,37.59861173428964,108.0985534828123,103.11850406453146,680.8333333333334,0.002139605897151951,0.03327357392079346
1900-01-01 11:21:42,Thermosyphone,450.0006850001191,342.760484008025,1.4555750707921125,9.492563701923457,1.0078661985351836,0.0587263696399329,0.0439875704019357,0.6123446285062797,1.0088926405927945,59.973467482819494,0.9923880590005358,0.0,4180.007817715507,0.8518848788103749,0.964743980894695,35.413900999079424,308.37971965965414,37.61266337760836,310.70693791641315,63.67125417069107,336.8298924743275,77.79496878749106,350.78053121315514,0.8090652459814306,0.4891711081594186,0.0019634545172695,0.0006931132355089,0.4068245893569203,37.8465493170988,108.10224484877696,103.13546118515669,681.7,0.0,0.03327357392079346
1900-01-01 11:22:51,Thermosyphone,450.01718518152165,342.76048406447757,1.456700882090464,9.50324270443298,1.004163588905215,0.039974544367994,0.0561928876621379,0.5987882014919276,0.9980621659625186,60.01758982168987,1.0016471543990189,2.436328700363483e-07,4180.00882019277,0.8515033296244932,0.9629162225720926,35.39861129199265,308.3724663459741,37.6963767125827,310.7169992879183,63.73547865153357,336.65054441968283,77.91322221696663,351.0325725992781,0.8028042825225362,0.4789986612231059,0.0005285345533896,0.0,0.404115663426619,37.698879157497544,108.1012710995372,103.15443552945712,682.85,0.00014617972202180898,0.03341975364281527
1900-01-01 11:23:32,Thermosyphone,450.0013344603462,342.76048398520277,1.4456626545660287,9.50329502015084,0.9979002179362898,0.0519648317569645,0.0566553206695433,0.6073467133384647,1.0032166662350606,59.99154822022772,0.9906437285787164,0.0,4180.028790124976,0.839205552108473,0.9579016816554452,35.39212645632295,308.39365819398074,37.6316736965452,310.6314279831242,63.531480555685135,336.61522107116394,77.7040706929041,350.75205684675484,0.7931281974110641,0.4821587924564839,0.0,0.0009082519497508,0.4046985133432501,37.77934664594289,108.09512081675012,103.17363672700732,683.5333333333333,0.0,0.03341975364281527
1900-01-01 11:24:30,Thermosyphone,450.0040875808329,342.760484010763,1.4546141934425405,9.50217439116295,0.996147035640472,0.0534610975034125,0.0593428885468435,0.6048249426079874,0.9881985958494666,59.989006943444195,0.993361384306183,0.0,4180.00448015669,0.8410346215135468,0.9717707407134356,35.400078537377254,308.35458989830886,37.64439408758105,310.5475669872468,63.57308986301665,336.75729382827024,77.59737926204858,350.79956599812675,0.7960589818511782,0.4740626564639869,0.0019075644813415,0.0011838260662263,0.402859484788768,37.98482732269443,108.09403080913768,103.18978124351582,684.5,0.0,0.03341975364281527
1900-01-01 11:25:36,Thermosyphone,449.97760446661914,342.7604840187464,1.443813683834403,9.49855999875197,0.9981979678929712,0.0569720421170479,0.0418939655851642,0.599309848167533,1.0062701981558522,59.99748222508537,0.9917793267323456,0.0,4180.000935114858,0.8588405543390905,0.9505694765439652,35.39018769415456,308.4072858670304,37.68044358676662,310.8283246257838,63.697129461530174,336.7325253260109,77.54455711077156,350.9215674734709,0.7890489990720836,0.4916538385120757,0.0002758895081322,0.0,0.4046220190473543,37.786479377567055,108.1028059565882,103.21069536028544,685.6,0.0,0.03341975364281527
1900-01-01 11:26:19,Thermosyphone,449.9929223729229,342.7604839802362,1.4465377407119908,9.492535584331687,1.0028450243761131,0.0401526581281883,0.0450864299276708,0.5926174418921758,1.0034788626951148,59.99498400987278,0.9895984325722692,0.0,4179.997355064019,0.8392995870690332,0.968271763562614,35.41848311896313,308.40092259697275,37.7153300166914,310.9116881808097,63.69477953262281,337.0004718654783,77.97579471028247,350.83745836883264,0.8044025342397697,0.4887345166796136,0.0,0.0,0.4050600712007703,37.46415513602441,108.10658574181582,103.22847786035284,686.3166666666667,0.0,0.03341975364281527
1900-01-01 11:27:17,Thermosyphone,450.00051095933907,342.76048405711987,1.4468863654322628,9.488398065396764,0.9940186407528786,0.0373820251592977,0.0399353075960447,0.6015386107357096,1.0013594494734277,59.99186142852013,1.0160305265244356,0.0,4179.987232771414,0.8537612003170845,0.9579251711575536,35.40912621952247,308.3860354862142,37.579112702621536,310.77447982014934,63.58459244237771,336.93863212848265,77.56670789222856,350.9438954370577,0.8058807534580494,0.4904059633230046,0.0011435495229835,0.0007642897360082,0.4042442877203381,37.67408936416612,108.09903585310342,103.24292069659217,687.2833333333333,0.0,0.03341975364281527
1900-01-01 11:28:12,Thermosyphone,449.9932623408651,342.7604840130963,1.461623465785806,9.486479062954048,0.9898616063400644,0.0365065366424919,0.0448239934436805,0.601670201841355,0.988445762333876,60.00047178332155,0.98311514458186,0.0,4180.007166636396,0.8369468651088392,0.9544008229239968,35.36903439376152,308.3682146536446,37.6533389766183,310.8020203212157,63.86588466880711,336.9258885890051,77.58857612395761,350.92502790544,0.8111655421800706,0.4841129798187663,0.0,0.0009925483558345,0.4053028722545109,37.90791591459553,108.10651888399244,103.2649192589964,688.2,0.0,0.03341975364281527
1900-01-01 11:29:10,Thermosyphone,449.9890981351508,342.7604839636821,1.45585379015335,9.483305423060964,0.9940704618700952,0.0486733739420123,0.0433484458198022,0.6053319101865577,0.9864874910344013,59.99506358982814,1.010234404294173,7.581007461534896e-07,4180.002902825272,0.8670472383159462,0.9729680350248794,35.380843011422144,308.42973293525716,37.62802444965639,310.84794221863507,63.70256833963659,337.0311553602658,77.41151382729377,350.85087724004916,0.8052401487957968,0.4881151327283789,0.0,0.0009777457893011,0.4006156571587946,38.00988561223808,108.10129679965569,103.27987973809375,689.1666666666666,0.00045486044769209376,0.03387461409050736
1900-01-01 11:30:56,Thermosyphone,450.0017930459378,342.76048398840044,1.4489860889396848,9.497598070431769,0.985578429868057,0.0569071946408412,0.0387172119493196,0.5933871689599329,1.0114489904805857,60.005850308456054,1.0072024537132227,5.514384780724543e-06,4179.996878572643,0.8395350507596119,0.9684426796924078,35.481032924073084,308.46989781855103,37.56103453905355,311.0040553868088,63.77903526325121,336.59994229102733,77.7972854264538,350.5408310268911,0.795173695586796,0.4687669054930943,0.0,0.0,0.3995960899815213,37.9746275250963,108.10108455962532,103.30087049190374,690.9333333333333,0.003308630868434726,0.03718324495894209
1900-01-01 11:31:55,Thermosyphone,449.99627297495414,342.7604840026058,1.461730154978376,9.517067385725989,1.0089907825338205,0.0538155115542041,0.0601896472445872,0.6105726541747339,0.9821532983408106,60.008808591942234,1.002129248467188,1.9711034169139053e-07,4179.994727448617,0.8457472592171935,0.9641618073882704,35.54562396115121,308.52075411288763,37.74369712494569,310.80258876661406,63.50311767090652,336.87992057798306,77.64893199570874,350.7384800789458,0.7923083496358485,0.4828129884865751,0.0,0.0,0.3986291122612929,37.837886307393106,108.10149158326728,103.29854664856065,691.9166666666666,0.00011826620501483431,0.03730151116395693
1900-01-01 11:32:46,Thermosyphone,449.9917599727538,342.7604840889643,1.4469385963786336,9.492098744597124,1.0019400337485365,0.0309761903283755,0.0582763123060421,0.6180141634675678,0.996123801958904,60.00172771041215,0.9948224033371652,0.0,4180.014317344185,0.8589424619770669,0.9509577506649612,35.62468298509741,308.658035292776,37.7841714868415,310.8001528742109,63.65654758047131,336.6611604968226,77.84921326961835,350.85571873476226,0.7776503797121953,0.4892620305627737,0.0002430680633023,0.0010508963759947,0.3992023456705418,37.94506968063404,108.104106160204,103.30053691306414,692.7666666666667,0.0,0.03730151116395693
1900-01-01 11:33:39,Thermosyphone,450.0321439097191,342.76048399448814,1.4580404824977842,9.517340287011738,0.9919499229847152,0.0295900269851477,0.0356793419941749,0.6053366245934534,1.0062563074474693,60.007414876465546,0.986464399199533,3.657060416727156e-06,4180.011972658814,0.8490268867534231,0.9603256646595604,35.669305423430025,308.71737398472595,37.81146572713472,310.7593057111188,63.59779221031271,336.5725776574129,77.9337123181853,351.0652171571046,0.7990118500919197,0.4829679922941033,0.0,0.0008359802550656,0.3980645754706446,37.970090722172934,108.10410632062688,103.29895260926516,693.65,0.0021942362500362933,0.05953289255597622
1900-01-01 11:34:39,Thermosyphone,450.00124075309515,342.7604840009194,1.4619090806836308,9.487529744175331,1.0059410617756108,0.0406150945870525,0.0603627696260493,0.5978319296870468,0.99636682553218,60.00369638152657,0.9994063220747584,0.0,4179.998060422702,0.8626763001985418,0.959068962741333,35.699164585763285,308.8025157958376,37.528625772470924,310.6474108882754,63.60839023788994,336.78963550000805,77.91306270876153,350.8593383616036,0.7984950037986481,0.4660126674815682,0.0002787554915674,0.0,0.3979989514142705,38.03175435794247,108.09353284545874,103.29927658389546,694.65,0.0,0.05953289255597622
1900-01-01 11:35:32,Thermosyphone,450.01548967883593,342.760483950949,1.4597478095843155,9.487640506252845,0.9865474199809162,0.0559607383106435,0.0566818223584973,0.5919580570267114,1.002190276688299,60.00641946336264,1.0018129265639184,8.170561515956988e-06,4180.006057791411,0.8200701837957115,0.9570980023743292,35.76572595269685,308.85903063535693,37.75612078905304,310.82837021170474,63.40774854278844,336.97108518506747,78.03659276344571,350.9545201822045,0.8067964965343405,0.4867518056650722,0.0016089688307769,0.0,0.3989426701661785,37.90215343013332,108.10425238669085,103.29973355016593,695.5333333333333,0.004902336909574193,0.06443522946555041
1900-01-01 11:36:08,Thermosyphone,450.00035353973686,342.76048394181026,1.454177130740559,9.499418083697948,0.9959869498418992,0.0251308011470144,0.0388427109278132,0.5915540940066751,0.9975189138897754,60.012884997799134,1.0070908543037425,0.0,4180.012738777054,0.836319375128986,0.9668502131706398,35.84162613384261,308.9462407830529,37.83832812603521,310.83413493644645,63.70798230234709,336.7211555200228,78.42320342827516,351.07613511721166,0.8126917483653135,0.4864709042599568,0.0,0.0013258186625567,0.3953121636923736,37.62845172620734,108.10314154826251,103.3014799880654,696.1333333333333,0.0,0.06443522946555041
1900-01-01 11:37:16,Thermosyphone,449.99738980688073,342.7604840516512,1.4634673057378564,9.493441340762722,1.0073153297963595,0.0275670837027979,0.0444103206230214,0.5894886996779908,0.9779998261996165,59.98822707452545,1.0122232790308006,0.0,4179.9944996797,0.8383902631667904,0.9686560721662408,35.909117070144994,309.0292534574253,37.760363295709375,310.785732367241,63.390120160593895,336.84589636239394,78.02585759109296,351.32808750892127,0.7683740412949231,0.4911010873568853,0.0,0.0021172773788877,0.395629116884293,38.096305692608624,108.10243123175512,103.29878744349114,697.2666666666667,0.0,0.06443522946555041
1900-01-01 11:38:16,Thermosyphone,449.99354784091145,342.7604840420436,1.4642806875673486,9.50495636646626,0.9927580582127692,0.0378942883141126,0.0529991160835968,0.5796665725945619,0.994482507035338,60.00938073503892,0.9873181922758364,4.650055525500261e-06,4179.993716848119,0.8532325734304048,0.9485233615029176,35.983309648078574,309.10589409096275,37.91475913644878,311.0902267505508,63.74798900329071,336.7216342554135,77.86650781470318,351.4831723978748,0.7869586526419405,0.4756129016966425,0.0009358303436259,0.0004322118577793,0.3985130724781814,38.12649891750747,108.09377787923856,103.29961889904706,698.2666666666667,0.0027900333153001566,0.06722526278085057
1900-01-01 11:39:06,Thermosyphone,449.9964939097256,342.7604840460666,1.4538724988852028,9.485641527000562,1.0046678946561838,0.0285231478310104,0.0669989233966094,0.60270094204767,0.9859671560034994,60.01079391826829,1.0236924654815829,0.0,4180.00903073509,0.8548402758033952,0.9617568029694848,36.043864448182354,309.1838246397353,37.70983654981709,311.10597652737783,63.290349231017544,336.99883507557837,78.42503780501016,351.07837902169257,0.7999459986899953,0.4941985898714431,0.0,0.0,0.394626305322565,38.38650998276313,108.09776276854096,103.29998639626122,699.1,0.0,0.06722526278085057
